asin,date,rating,size,width,color,text,title
B0009ZAHFE,1-May-17,4,9,M,Black,Great shoe,Four Stars
B0009ZAHFE,20-Aug-14,5,8,M,Black,"These where purchased for my daughter. She doesn't like dance shoes, however she seems to like these. She says they are a little bit heavy, other that that, they have great support and cost nearly $70.00 at our local dance supply house.",Great price for a quality shoe
B0009ZAHFE,20-Feb-13,1,8,M,Red,"Shoes were damaged and could not repair it, I am very disappointed of this purchase, I would like to get an answer from the vendor",Shoes were damaged and could not repair it
B0009ZAHFE,7-Mar-16,4,9,M,Red,For the price of the red and black ones I like these! But I don't think they will hold up for more than a year,... the price of the red and black ones I like these! But I don't think they will hold ...
B0009ZAHFE,1-Nov-15,4,4,M,Red,"This is a good dance sneaker but it runs very, very small. My son couldn't get his foot inside. We will have to try with two sizes bigger.",Shoes run extremely small.
B0009ZAHFE,18-Jul-16,4,9.5,M,Black,"These run fairly small, comfortable and adequate for their intended purpose.",comfortable and adequate for their intended purpose
B0009ZAHFE,12-Feb-15,5,6.5,M,Black,"My daughter is in dance, and has a competition this week, and her old hip hop shoes ripped unexpectedly! I found these and they arrived on time and are true to size. PERFECT FIT! Thank you!",PERFECTION!
B0009ZAHFE,2-Jun-15,5,5.5,M,Black,"Very comfortable dancing shoes! I'm size 5 for street shoes and 4.5 for dancing shoes, so I ordered 5.5 according to the reviews. They fit perfectly tight for dancing.",They wrap my feet comfortably
B0009ZAHFE,7-Feb-17,5,9.5,M,Black,"Great shoe, good fit, like the support!",Five Stars
B0009ZAHFE,4-May-14,5,14,M,Black,"These shoes are awesome, more on the slippery side, so they are perfect for gym floors that are treated to be sticky for all the other classes/sports. The heels are quite tall, so it took some time to get my balance to be the same as in sneakers.",Size 14 fits as men's 11.5 - perfect for sticky gym floors
B0009ZAHFE,15-Jan-16,5,7.5,M,Red,My wife wears them for line dancing. She wears out a pair about every 6-8 months. She enjoys these and great price!,She enjoys these and great price!
B0009ZAHFE,9-Dec-14,4,10,M,White,I ordered my regular size and the sneaker ran a little small.Returned sneaker for the next size up and it fits great!The sneakers are comfortable and I strongly recommend this purchase.,Comfortable However go up one size
B0009ZAHFE,24-Oct-11,5,7,M,Black,"I followed the instructions for sizing and ended up with the perfect fit. Due to an accident years ago, my right foot needs GOOD support when exercising. I was unsure if these shoes would offer that support in the right place. They did! Also, I was able to exercise and move around easily on my carpet without twisting my knees. I am really pleased with these shoes and highly recommend them.",Wonderfully surprised
B0009ZAHFE,12-Jan-17,5,10,M,Black,Need to make boys not just girls.,Five Stars
B0009ZAHFE,30-Aug-14,5,10,M,Black,"Order 1/2 size larger than the smallest size you might typically wear.  I wear a 9 1/2 sometimes but a 10 at others, ordered a 10.",Love these shoes for linedancing
B0009ZAHFE,4-Dec-16,5,10,M,Black,Daughters dance shoes no complaints.,Dance
B0009ZAHFE,11-Mar-15,3,12.5,M,Black/Red,I have ordered these shoes before and love them. The fact that they stated that they were coming and did not show. that was only complaint. I will order from you again,I have ordered these shoes before and love them. The fact that they stated that they ...
B0009ZAHFE,3-May-12,3,9,M,Black,Man!!!!  I am a size 11.5 and ordered  size 13 and they are still too small!!!  I wore them anyway to do zumba yesterday but was aware of my toes touching.  Another half size up would have been perfect.  They are comfortable shoes though.  40 minutes into the workout my feet started getting numbe.  Not sure if it is because of the toes touching the front or what.,too small
B0009ZAHFE,31-Jan-17,5,7.5,M,White,Love them! Give great support!,Five Stars
B0009ZAHFE,23-Jan-14,4,6,M,Black,"I purchased these for my 10 year old daughter and the sizing a somewhat confusing. She normally wears a 4 in kids, but since she has a wide foot needed a size 6 1/2. So I exchanged the 6M for a 6 1/2M,  and that was perfect. It's a really great dance shoe!","Great sneaker, but watch the sizing"
B0009ZAHFE,30-Oct-14,5,7,M,Black,"I was told by a friend that the shoe runs small I wear a size six so I ordered a seven, they are a perfect fit.I wish I would have bought them sooner, I love them and would highly recomend them.",Capezio Womens Dance Sneaker
B0009ZAHFE,23-Dec-13,1,8.5,M,Black,My old pair of Capezio Dance Sneakers are a size 8.5 M US.  These were too small. I returned them and am going to try a size 9.,Sized too small.
B0009ZAHFE,8-Sep-15,4,8,M,Black,"I work out hard  in these shoes doing 1 hour of zumba, my feet hurt after about 1/2 hour. I was told they will work in, so I am waiting",make sure to buy 1 size larger than you usually wear
B0009ZAHFE,24-Nov-14,5,6.5,M,White,Love them. Perfect size for me is the 6.5 since my shoe size is either a 5.5 or 6In a WELL MADE shoe. Now i have these in both black and white. Let Me know when any new color is produced,Capezio is purrrrrtfect for mezio!
B0009ZAHFE,27-Oct-14,1,6,M,Black,both terriible. Shoes were too small. now I have to figure out how to return it.Andrea,One Star
B0009ZAHFE,30-Mar-16,3,8,M,Black,I returned and pair to size up for this pair...and still a bit small for my usual size,Three Stars
B0009ZAHFE,12-Nov-14,4,13,M,Black,"I have a wide foot, and all of the dance shoes I have tried come only in Medium width.  These work ok, but do not hold up as well as I would like for them to.  This is my fourth pair like this.",but do not hold up as well as I would like for them to
B0009ZAHFE,7-Aug-15,1,10,M,White,Did not like this shoe.,One Star
B0009ZAHFE,25-Oct-13,1,5.5,M,Black,Because I bought a pair Nro. 9 and you sent me a pair Nro. 8. I cannot wear them and Had to sell them to another person. The problem is that I have not shoes!!!,They did not fit me....there was a mistake when sending the size.
B0009ZAHFE,29-Mar-11,5,8,M,Black,Wore these to Zumba class yesterday and they are fantastic! My knees do not hurt and I was much quicker on my feet. I looked at the sizing chart and measured my feet with a tape measure in order to purchase the correct size. I have wider width feet and so the shoes felt snug at the beginning of Zumba class (I also wore socks) but by the end of class they felt great.,Excellent shows for Zumba!
B0009ZAHFE,8-Jun-14,5,10.5,M,White,"I bought these for my dance class.  As many of the customer review, there run small, so I bought 1 size bigger.  It worked.  One note, I would say they are not so smaller than the size they say, but they are a lot narrower.",good product
B0009ZAHFE,8-Jul-14,1,3,M,Black,My daughter wear a size 2.5 street shoe so I bought a 3 in these thinking that would be good. These shoes are not even close to fitting her foot I will have to order a 5.5 probably. I can't give you much detail on the rest until I correct the size error,5 street shoe so I bought a 3 in these thinking that would be good. These shoes are not even close to fitting ...
B0009ZAHFE,12-Jun-11,5,7.5,M,Black,"These shoes are very comfortable, ideal for Zumba classes, and also line dancing.  Allows much more foot motion than tennis shoes.  Bought one-and-a-half size bigger than normal shoe (normal is 6-1/2, ordered 8) and the fit was perfect.  Would recommend to anyone doing any type of dancing.  Free shipping from Amazon was quite speedy, and my feet thank you!",Love these shoes!
B0009ZAHFE,18-Feb-15,4,10,M,Black,Should order 2 sizes bigger than you normally wear then they will fit great!,... bigger than you normally wear then they will fit great!
B0009ZAHFE,13-Jun-11,4,7,M,White,"Good shoe for Zumba, but not perfect... so hard to find just the right shoe..this one is just a tiny bit more slippery than I would like...and I would prefer a bit more arch support.  I will continue to wear them, but still searching for something better.  It has been my experience, that all dance sneakers run at least a size small..so order accordingly.",Capezio dance sneaker
B0009ZAHFE,20-Oct-13,5,9.5,M,Black,I teach Dance and Dance fitness and these have always been my favorite.  They are durable and flexible. They also have a good arch in them. Although I get the same size every time they are not consistent in size.  This is easy to remedy with a simple sole insert.,Favorite
B0009ZAHFE,7-Jan-17,3,7.5,M,Black,They don't look good,Three Stars
B0009ZAHFE,19-Sep-16,4,11,M,Black,"These were ok. Fit as expected, thanks!",Four Stars
B0009ZAHFE,21-Feb-15,5,10,M,Black,I wear a size women 9.  Was told to get a size 10 and they fit perfect.,Satisfied customer
B0009ZAHFE,8-Dec-16,1,7.5,M,Black,Very tight and uncomfortable wearing them for dancing.,One Star
B0009ZAHFE,22-Dec-14,4,9,M,Black,"These shoes run at least 1/2 size too small.  I ordered the next 1and 1/2 size larger, because I have a wide foot.  It seems to be working good.  Otherwise, I like these shoes very much.",It seems to be working good. Otherwise
B0009ZAHFE,24-Apr-14,2,9.5,M,Black,"Amendment to original review: As much as I love the fit of these shoes; as great as they are for line dancing; I will not buy another pair.  These shoes do not hold up well because of a flaw in the design.  Each pair I have owned has split in the same place - on the outside edge, just behind the front sole area.  There is another review that includes 3 pictures of exactly this problem.  The mesh pulls away from the vinyl.  If Capezio has a dance sneaker that is reinforced around the arch rather than from front to back, I might try it.Original review: This is my second pair of Capezio DS11 Fierce Dance Sneakers.  I bought the first pair from a local store because I didn't know any better.  I paid a lot more.  The upside was that I knew for sure that I needed a size larger than my normal size for this shoe to fit properly.  I did notice that the Amazon description makes note of this but I might not have believed it if I hadn't actually experienced it.  So, having firsthand experience enabled me to confidently order the correct size from Amazon and I am happy with the fit of these shoes.",My second pair
B0009ZAHFE,7-Mar-11,5,8,M,Black,I love these shoes. I go to ZUMBA and with these shoes it makes it alor easier. The sizing is how it is supposed to be. Get one size bigger than a normal shoe. Example i wear a 7 i bought an eight and they fit perfect. Also the middle part of the shoe is flexable. my foot dont go straight during Zumba but i can do the move thanks to the flexable middle sole.,Great product decent price
B0009ZAHFE,23-Aug-15,2,9.5,M,White,"I ordered a size up from my usual size as other reviewers warned that they fit small.  I found the shoe to have no arch support, and they felt very wide even with a thick sock.  I tried to dance in these shoes, and it felt as though I was wearing the box the shoe came in because the shoe was so large and I felt clumsy in them.  There is a huge amount of padding in the shoe, so that is why they warn you to order a size up.  They may be o.k. for a zumba class, but they were horrible for ballroom practice shoes.  I returned them.",but they were horrible for ballroom practice shoes
B0009ZAHFE,9-Dec-16,5,8.5,M,White,very comfortable,Five Stars
B0009ZAHFE,6-Sep-13,5,8.5,M,Red,"I bought a pair for myself from the Capezio store.... wanted to make sure on the size... All the reviews are correct, need half size bigger.Once I felt confident with that info, I bought my daughter this pair for a considerable discount! She loves them too!",Great Zumba Shoe
B0009ZAHFE,17-Jun-14,3,9,M,Black,I usually take an 8 1/2 to 9 shoe size in all my shoes but these I ordered a 9 thinking they would fit.  Way too small.  Couldn't even get my foot into them. I don't know what was going on. Had to return them.,Sizes aren't true to size
B0009ZAHFE,17-Jan-12,4,6.5,M,Red,"they are great for dance exercize. however, one needs to buy them a whole size bigger,especially if one's feet are wide, because they run rather small. i was advised to buy a half size bigger than my usual shoe size, but that was not enough, so need to get them at a whole size bigger than your usual shoe size.",capezio dansneakers
B0009ZAHFE,14-Feb-16,5,9.5,M,Black,Very comfortable shoes. I can easily flex my feet and perform my spins and twirls.,Very Comfortable Dance Sneakers
B0009ZAHFE,19-Feb-13,4,7.5,M,Black,"BEFORE I BOUGHT IT I READ THE REVIEWS THAT SUGEST BUY 1.5 SIZE BIGGER, I DID IT BUT I THINK WILL BE BETTER 2 NUMBERS MORE, THE SHOE IS OK, THE PART OF THE ANKLE LOOKS FLUFFY AND STRANGE BUT WORKS, I ONLY RECOMENDED IT FOR DANCING NO AEROBICS OR ANOTHER  CLASS THAT SUPPOSED YOU HAVE TO MOVE FAST",NICE PRODUCT BUT THE SIZE IS DIFFICULT
B0009ZAHFE,13-Nov-16,5,5.5,M,Black,For kids. Fits fine,Five Stars
B0009ZAHFE,11-Nov-13,4,8,M,Red,After reading the reviews I decided the order a full size bigger than my street size. It turned out too big but not terribly so. Next time I would only order a half size larger.,Comfortable sneaker
B0009ZAHFE,25-Feb-12,5,9,M,White,"My knees were sore and my lower back felt strained after Zumba classes. I purchased these shoes, and not only have my discomforts been eliminated, but I can perform the moves much easier.  They're comfortably padded and extremely flexible.  The sizing is odd. I wear a 7.5 wide in street shoes and ordered a 9 in this shoe.  The fit is perfect.",Made All the Difference in Zumba Class
B0009ZAHFE,8-Jul-15,2,8,M,Red,"I have not yet used the shoes, they fit as expected. I am size 7, my sneakers are normally 7.5, I ordered these size 8 and they fit just right. My feet are long and slim, maybe a 8.5 would fit better.I ordered the black/red shoes and in the picture they were gray inside, but the ones I received are black inside. It is ok with me but I am happier when the picture shows the product as it is.Part 2. I used my new dance sneakers for class today and they fit somewhat small. Half number larger would have been more comfortable for my bit toe.Part 3. It's beginning of November and I just noticed the faux leather has torn on the outside of the left shoe and in the inside its beginning to rip as well. I suspect bad quality because I have only used them for less than 3 months (I was traveling in October) and for 2 hours a week.",Capezio dance sneakers 1/2-1 size larger than normal sneaker size
B0009ZAHFE,20-Apr-14,4,8.5,M,White,I'm usually a size 8.. so I bought a size 8.5 and they fit perfect. A good dance sneaker. Quite chunky soul and padding on the shoe which I felt to be a bit over the top and old school. But they serve their purpose.,Good fit
B0009ZAHFE,15-Apr-15,5,8.5,M,White,The sizing instructions were to purchase a full size larger than street shoes which is what I did.  They fit perfectly and are very comfortable.,They fit perfectly and are very comfortable.
B0009ZAHFE,4-Dec-16,5,9,M,Black,as expected,Five Stars
B0009ZAHFE,11-Feb-16,3,10,M,Black,I normally wear a size 9 and these are a size 10. They are a little too snug.,Three Stars
B0009ZAHFE,4-Jun-17,2,7,M,White,"This product seems to offer the correct support, however it is too narrow and the return window is two months shorter than other shoes, so I was unable to return it.",Return window only 1 month instead of 3 months
B0009ZAHFE,10-Nov-12,5,7.5,M,Black,"I use them for Zumba and they feel so light yet still supportive.  The advice I've read about ordering 1 1/2 to 2 sizes larger is right.  I always wear a 6 but ordered a 7 1/2.  They fit perfectly.  If you have a wide foot, order two full sizes up!",Love
B0009ZAHFE,26-Oct-10,5,6,M,Black,"I ordered these shoes for my daughter's jazz dance class.  After reading the reviews, which generally told me to order one full size up, I ordered 1-1/2 sizes up and they fit just right.  I was hoping for a bit more room, but they are comfortable and a great value for the money, since they are sold at the dance studio for $20 more.",Great value for the money
B0009ZAHFE,15-Sep-14,5,5.5,M,Black,Very comfortable Hip Hop shoe for my daughter who is 11 and wears a size 2 1/2-3 street shoe.,Very comfortable Hip Hop shoe for my daughter who is 11 ...
B0009ZAHFE,31-Jan-13,5,9,M,Black,Bought these shoes and some Nike Musiques for Zumba. I prefer these (which were less expensive). The shoe glides better on the dance floor and the design helps to keep you on your toes. The Nikes are a little stiff. Buy up a size on the Capezios and you will have a nice fitting shoe.,Zumbalicious
B0009ZAHFE,28-Sep-14,2,13,M,Black,"I really wanted to like these dance sneakers, but unfortunately even when I increased the size of the shoe (as suggested by others) and bought a size and a half bigger it was still too tight for my feet and uncomfortable! I'm a size 8.5 in sneakers, and got the 9.5 thinking that would fit me fine, but it was too narrow and my feet felt squished and my toes were painful midway through a workout routine. I thought that after wearing them for over a month this pain would subside and the shoes would break in but unfortunately this did not happen. Maybe I should have ordered a size 10? Nah!",Why is the sizing so off?
B0009ZAHFE,29-Jun-15,5,7.5,M,Red,I love my Capezio Dance Sneakers. So easy to dance in and they offer the perfect traction.  I wish they had more colors.,I love my Capezio Dance Sneakers
B0009ZAHFE,4-Feb-15,3,7,M,Black,"They are great shoes as long as they last, but in a relatively short time, the seams starting pulling apart. I don't think I would buy them again.",They are great shoes as long as they last
B0009ZAHFE,21-Apr-15,4,11,M,Black,I expect these shoes to stretch out.... and they will... best to buy them snug and let them stretchI am happy with these shoes,best to buy them snug and let them stretch I ...
B0009ZAHFE,30-Jan-14,3,8.5,M,Black,"I usually wear an 8, got 8 1/2, based on reviews, it was a good thing too. These shoes run narrow so keep that in mind, I am using them for zumba they work well, but I hope they loosen up some. 3 stars because of that.",get a little larger
B0009ZAHFE,15-Oct-12,5,7,M,Black,"My daughter needed them for a performance.  I ordered them in a size 7 and she wears a 6.  We tried them on at a local store first to be sure.  I ordered them with a 2 day shipping and the arrived right on time.  Overall, super satisfied with this purchase!  Great product and great job by Amazon!",Loved them!
B0009ZAHFE,15-Feb-16,3,10,M,Black,Good shoe but the toe scratched up after only a few dance classes.,Three Stars
B0009ZAHFE,1-Mar-16,5,9,M,Black,I bought one size bigger and this pair of shoes fit me well.,Five Stars
B0009ZAHFE,11-Feb-15,4,9.5,M,Black,"Definitely recommend going a size higher than your normal. I took the advise of other reviewers, and they fit just fine with the bigger size.",Nice shoes
B0009ZAHFE,24-Feb-13,5,7,M,Black,These Capezio shoes are awesome for the gym. They give good traction without being too "sticky" allowing for quick movement. I use them for general workouts and for Zumba. Also the arch support is fantastic. Being a former dancer having the arch support is a plus.,Fantastic Gym Shoes
B0009ZAHFE,13-Nov-14,4,7.5,M,Black,"I read the description before purchasing and it was accurate.. for example. if you wear a size 6 m in a regular shoe ,you need to order a size 7 in this shoe.",great dance shoe
B0009ZAHFE,23-Mar-14,4,10,M,White,"These are white dance sneakers dance sneakers. They fit well. They are not quite an optical white, but shades or cream and white. I haven't worn them to dance in yet. I am trying to break them in first.",Not a bright white
B0009ZAHFE,16-Mar-16,5,6,M,Red,It's so comfortable for dancing and good for turning.,Perfect shoes
B0009ZAHFE,6-May-13,5,11.5,M,Black,"They do run small and if you don't read the other reviews and order bigger you will be disappointed. Maybe even go up another size even, She says they are a tight fit but they are still new and need to break in, But you don't want a loose dance shoe either!",She loves them!
B0009ZAHFE,29-Feb-16,4,10,M,Black,Wonderful shoes for ballroom dance class..descent price!,Descent price
B0009ZAHFE,10-Feb-12,2,8.5,M,Black,"I followed the suggestions from all the other reviews and ordered 7.5 originally (I usually wear 6.5 for street shoes). Unfortunately, that was a little short. So I returned that pair by paying the returning fee, and ordered a 8.0 right away.I was hoping to get a great pair and use that immediately in my Zumba class! How wrong I was!!They sent me a 8.0, an used one!I can surely tell it has been used, because the lace was not in its original shape, and they forgot about the spare lace that the 7.5 pair came with!Well, I have to return it again, and I'm not sure if I should give it another chance.Very unhappy experience.But, the size 8 was fitting me ok.",Not happy with used item!
B0009ZAHFE,16-Sep-14,5,11.5,M,White,"I simply love them...they fit well & danced all day yesterday in them...I do wish that you would have colors in them, would certainly be interested.  Joleen Brummer","Capezio DS11A Fierce Dansneaker, White, 11.5 M US"
B0009ZAHFE,2-Sep-15,4,6.5,M,White,"My daughter normally wears a 6.  After ordering a 6, I had to reorder and go up a half size.",My daughter normally wears a 6. After ordering a ...
B0009ZAHFE,8-Mar-14,2,3,M,Black,"I took the advice of others and ordered a half size larger than my normal size. I'm a 6, but got the 6.5.  My first thought was that they are bit  snug. I had no way of knowing if the 7 would have been perfect, or too big.  I kept them & still feel that they are too snug.  I am sorry that I did not exchange them for a 7, but who would think that a person who wears size 6 all the time would need a 7!!!!",snug
B0009ZAHFE,28-Sep-10,5,8.5,M,Black,Thanks To ALL those people that has given a review on this shoes they were right YOU have to get them a size BIGGER I am a size 6 and I got them a size 7 they fit great and feel awesome. you won't regret getting them IF you get them one size bigger very important.,EXCELLENT
B0009ZAHFE,29-Oct-15,5,8.5,M,Black,When i was dancing they are great.  I stillhave them.  I would recommend them!,Five Stars
B0009ZAHFE,21-Feb-11,4,9.5,M,Black,"After reading all the reviews, realised that order need to be a size bigger than my normal shoe size.  Unfortunately, I had to return the 1-size bigger shipment as the shoe was still too tight.  Had to reorder from another vendor as Amazon didn't have the bigger size I needed - 2-sizes bigger and now it fits perfectly.",Good zumba shoes
B0009ZAHFE,5-Dec-14,4,8,M,Black,Super comfortable. I read the reviews before I placed the order so I knew to order a size larger. Good thing I did because they fit perfectly.,Super comfy and flexable  with a lot of support
B0009ZAHFE,17-Mar-14,5,10,M,Black,"I ordered the shoe in a size 10 which is what I usually wear.  However, it was too small, so I returned the shoes and ordered a size 11 which have worked perfectly for me in my dance classes.",Too small
B0009ZAHFE,23-Nov-15,5,8.5,M,Black,"I owned a pair of Capezio dance sneakers, but completely wore them out.  I use them at least once a week for zumba and other dance classes.  I tried some other dance sneakers and they did not work for me like Capezio shoes.  I bought these sneakers and they are everything i expected.  Comfortable, solid, no break-in period, easy to spin in, good support, absorbs high impact.  An awesome dance shoe.  I did follow the advice from others who bought the shoe.  I usually wear size 7.5 and bought a 8.5 shoe.  They fit very well, length and width.  I'm happy with this shoe and sticking with Capezios in the future.",Awesome dance shoe
B0009ZAHFE,9-Oct-12,5,8,M,Black,"Maybe I'm the only one who actually ordered my size and they fit great.  Yes, they have lots of cushioning so I wear a sock that's a little on the thin side and they fit perfect. These are great for dancing because the soles don't grip. They look great with black jeans too.",Very happy feet!
B0009ZAHFE,22-Nov-15,5,7.5,M,Red,I love these bad boys. They are comfy and definitely do the job.,Love them
B0009ZAHFE,7-May-12,4,8,M,White,My knees feel a lot better since using these sneakers for Zumba. (My cross-trainers were doing their job too well by keeping my feet in position....not what you want in dance.)The fit is good and they hold my feet well. But I will echo what many other posts say: buy these at least one size up.,My knees are happy
B0009ZAHFE,19-Jan-15,4,7.5,M,Black,"Made a HUGE difference in my Zumba Class!  The toe is a little narrower than my cross trainers, but they are very comfortable.",but they are very comfortable.
B0009ZAHFE,6-Aug-14,5,9,M,Black,These are great shoes for line dancing.  I always buy a half size bigger than my regular shoe size and they fit perfectly.  Good support and very lightweight.,These are great shoes for line dancing
B0009ZAHFE,14-Feb-15,5,12,M,Black,"had a hard time finding theses in size 11 as my daughter had large feet,,there a great dance show no problems with them",there a great dance show no problems with
B0009ZAHFE,21-Sep-10,4,9,M,Black,"I ordered these shoes 1 size larger than my normal size, after reading other reviews.  I could have used another 1/2 size up. I have a medium width,  and that seemed fine. Other than the size, I think the shoe is comfortable and well worth the money, especially if you are just starting out with Zumba.",Comfortable for Zumba
B0009ZAHFE,22-Feb-12,5,7,M,Red,"The sizing in the product description--order a size to a size and a half larger than your street shoe was good.  I am happy with a size up, but next time, I might go a size and a half, since I'm using them as street shoes...  The width is maybe a tad narrower than average, but adjusts with the laces.",Good Dance Sneaker
B0009ZAHFE,4-Jul-14,4,10.5,M,Black,Smart fit and great form during weekly dance classes.  I had to grow accustom to the flexible arch but better now. Needed to return in exchange for a 1/2 size larger.,Glad about my purchase
B0009ZAHFE,28-Jan-13,5,8.5,M,Black,"This shoe is very flexible, light weight and comfortable.  Good support for arch and heel.  There is plenty of room in the toe box.  Reviews suggested going up one full size, which I did and the fit is fine.  Larger size does not look ""clunky"".",Comfortable shoe
B0009ZAHFE,13-Apr-13,2,12,M,Black,"My husband bought these shoes to do zumba in. After wearing them one time he noticed the stitching coming loose. These shoes were identical to his previous pair that had the same issue, except they unravelled after a year of frequent use. Not sure if the company has a new manufacturer. He likes the product but wish it was better quality workmanship.The return was easy.",Stitching came undone after first wearing
B0009ZAHFE,11-Mar-14,3,6.5,M,Black,"Ok, I heard these run small. So I bought a size and a half bigger.  STILL way too small. Ridiculous. I'm returning for 3 sizes bigger than my street shoes and we'll see if those fit.",Wayyyyy took small!
B0009ZAHFE,12-Dec-11,2,8.5,M,Red,these dance sneakers look as if someone danced in them and they were packed up and sent to me. the bottom looks like some one walked around in these sneakers. these are for my 10 year old daughter. she dances 5 days a week and she really needs them for a important dance show she has coming. i dont have the time to send this item back cause they wont b sent back in time. but just know im very dissappointed with the condition of this item. i order from this site all the time and i dont appreciate receiving items in this condition.,not happy
B0009ZAHFE,17-Mar-13,5,7,M,White,"I absoolutely love them.  They fit wonderful, sole is nice and firm allowing twists and turns without gripping and twisting ankles, hips etc.  Run very small order 2 sizes larger and usually buy in shoes.  I had to return 1st pair did not fit.",Capezios Womans DS11 Sneakers
B0009ZAHFE,12-Nov-14,4,8.5,M,Black,It's a good quality sneaker...I bought a half number bigger than usual because of  other reviews I've read before and it fit perfectly,Happy with my purchase!!!
B0009ZAHFE,18-Jul-15,5,8,M,White,"Bought them specifically for line dancing, and they work great for all dance moves.",and they work great for all dance moves
B0009ZAHFE,28-Jul-10,5,8.5,M,Red,"I'm a male that normally wears a 11.5 street shoe. I ordered the 13.5 Dansneaker & it fit perfectly. I ordered it bigger than recommended because I wanted to use the shoes right away & avoid a painful ""break in"" period. A good rule of thumb is that if the shoes require a break in period that means they're too small to begin with, and you should go a bit bigger. They should be comfortable as soon as you put them on your feet (If they're not, don't get them).For the record I also ordered a Capezio Women's Groove sneaker in size 13 and it was too small.The Dansneaker is lightweight & very comfortable. This shoe should be listed as unisex, because it's a stylish and appropriate dance shoe for either gender. Perfect for Zumba, Salsa, or any type of dancing.",Ensure Proper Sizing
B0009ZAHFE,18-Jun-16,4,10.5,M,Black,very good,Four Stars
B0009ZAHFE,6-Feb-14,5,8,M,Black,These shoes last 3+ years.  My daughter's are still going strong after 3+ years but are getting a small hole under the sole.  Well worth the money.  Nice feel to the arch in this shoe.,Ordered 1.5 sizes larger than street size
B0009ZAHFE,14-Mar-11,2,9,M,Black,"First, I normally wear an 8 1/2 M  or 9 M. I bought a size 9 M in the shoe. Too short, my toes were begging to be free plus the shoe just felt tight all around. Second, the shoe hurt my instep. I guess due to the lack of support. I did read the other reviews before I purchased them and I planned to buy some kind of sole insert but I just don't have the heart to put my feet to the test. I never made it to Zumba class with these shoes, in fact I never left the house in these shoes. I liked the idea but I need something a little more sturdy that don't hurt my feet.",Not the shoe for me!!
B0009ZAHFE,12-Mar-16,4,9.5,M,White,I am very happy with the shoes,Four Stars
B0009ZAHFE,21-Jan-16,2,10,M,Red,"After reading a number of reviews about this shoe, I ordered one size larger and when the shoes arrived yesterday, it was clear that 2 sizes larger would have been more realistic.","After reading a number of reviews about this shoe, ..."
B0009ZAHFE,27-Jul-12,5,7.5,M,Black,The advice I read about ordering 1/2 size up was exactly right.  Thank you to the other reviewers.  The shoes are just perfect for dance practice.  I love them and they fit great.  I love these shoes.so glad I ordered them.,Great dance shoes!
B0009ZAHFE,10-Feb-15,3,7,M,Black,I only ordered a half size up and should have ordered a while size. I usually wear a 7 and a 7.5 was to small.,make sure you order up in size!
B0009ZAHFE,15-Feb-15,5,9.5,M,Black,Producto Excelente,Producto Excelente
B0009ZAHFE,15-Jun-15,5,8,M,Black,I was very pleased with my shoes.  They fit very good and I love the way they look.,Great Shoes
B0009ZAHFE,8-Nov-15,5,9,M,Black,Great for the dance class I took. On time delivery!,Awesome
B0009ZAHFE,9-Jul-15,5,8,M,White,My wife wears these shoes for her line dance class and she really likes them.,Capezio Women's DS11 Fierce Dance Sneaker
B0009ZAHFE,20-Mar-13,5,7,M,Black,"These are great shoes.  They're comfortable, have enough flexibility to move well, and are very light.  I did have to go up one shoe size.  The toe area is narrower than regular sneakers, and the size up give just a bit more room.",Dance / Zumba Sneakers
B0009ZAHFE,24-May-15,4,8.5,M,Black,"Asking for a one mayor size as indicated, they fit in my girl friend foot as expected.",Fit as expected
B0009ZAHFE,27-May-14,5,8.5,M,Black,These are a great pair of dance Sneakers.  My daughter was thrilled to get this for Christmas.  She can not wait to wear them during the next performance.,Dance Sneaker
B0009ZAHFE,28-Mar-14,5,8,M,Black,"Wife loves 'em and fit her normal size when ordering dress shoes or sneakers. Nice quality construction, and the Capezios seem to last her quite some time.....:>",Great dance-exercise sneakers!
B0009ZAHFE,22-Aug-11,5,8.5,M,Black,"I really enjoy the ease of movement these offer for Zumba as far as being smooth-soled for all fo the complicated footwork.  I ordered the full size up and have been happy with the fit.  The lack of arch support did take a bit of getting used to, but my feet are pretty happy overall now.  Great choice!",Love these for Zumba!
B0009ZAHFE,25-Mar-11,5,7.5,M,Black,These are great shoes for a dance class like Latin or Zumba.  They are way too slippery for aerobics (especially on a hardwood floor; they may be okay on a rugged surface but I have not worn them in that situation).  I usually wear a size 6 Adidas and a size 6.5 everything else.  I ordered 7.5 and they fit perfectly.,Great shoes but very slippery on hardwood floors
B0009ZAHFE,19-May-14,5,10,M,Black,"Dance sneakers are great! All my students wear them. Just an FYI when ordering, always order 1 size larger than your regular shoe and they'll fit perfect.",Just what I wanted.
B0009ZAHFE,22-Mar-14,4,9,M,White,We dance and this is only the second pair in over 6 years of using several times a week.  The soles are not slippery enough so add Velcro (smooth side) of the soles.,Excellent dance shoes
B0009ZAHFE,23-Oct-14,4,9,M,Black,"I like the dance sneaker, but the width is a little tight and squeezes my pinkie toes.  Guess I will have to break them in.",I like the dance sneaker
B0009ZAHFE,27-Mar-14,3,11,M,Black,Although the shoe is great for dancing it runs small and therefore uncomfortable.  This shoe should run in half sizes or be resized to match the actual foot size.,Shoe is great for dancing
